,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SGD__class_weight,param_SGD__loss,param_SGD__penalty,param_tfidf__norm,param_tfidf__smooth_idf,param_tfidf__sublinear_tf,param_tfidf__use_idf,param_vect__binary,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
679,4.240285277366638,3.116729974746704,0.805,1.0,balanced,log,l1,,True,True,False,True,"(1, 2)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2086,0.6567164179104478,1.0,0.9547738693467337,1.0,1.313254714012146,1.1312437057495117,0.14902686284742847,0.0
680,8.204501509666443,4.598337769508362,0.84,1.0,balanced,log,l1,,True,True,False,True,"(1, 3)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1951,0.7562189054726368,1.0,0.9246231155778895,1.0,2.3420056104660034,1.5608845949172974,0.08420105251973478,0.0
681,1.2363327741622925,1.1443241834640503,0.8725,0.9899747493687343,balanced,log,l1,,True,True,False,False,"(1, 1)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1787,0.7810945273631841,0.9849246231155779,0.964824120603015,0.9950248756218906,0.4235140085220337,0.38139593601226807,0.0918636483027807,0.005050126253156317
682,4.227268695831299,3.0353277921676636,0.8125,0.9975124378109452,balanced,log,l1,,True,True,False,False,"(1, 2)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2059,0.6965174129353234,1.0,0.9296482412060302,0.9950248756218906,1.3842623233795166,1.0142446756362915,0.1165639570585699,0.002487562189054715
683,8.12632691860199,4.5549094676971436,0.8325,1.0,balanced,log,l1,,True,True,False,False,"(1, 3)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1980,0.7512437810945274,1.0,0.914572864321608,1.0,2.396429419517517,1.5328090190887451,0.08166352080039002,0.0
684,1.2505749464035034,1.1676996946334839,0.7875,1.0,balanced,log,l1,,True,False,True,True,"(1, 1)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2131,0.6517412935323383,1.0,0.9246231155778895,1.0,0.40476882457733154,0.3973351716995239,0.1364392055007282,0.0
685,4.30079448223114,2.99918270111084,0.71,1.0,balanced,log,l1,,True,False,True,True,"(1, 2)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2279,0.48756218905472637,1.0,0.9346733668341709,1.0,1.413561224937439,0.9804091453552246,0.22355279442739565,0.0
686,8.337759971618652,4.685750365257263,0.62,1.0,balanced,log,l1,,True,False,True,True,"(1, 3)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2360,0.3681592039800995,1.0,0.8743718592964824,1.0,2.434741258621216,1.6114453077316284,0.2531031638093216,0.0
687,1.2614736557006836,1.1083085536956787,0.885,0.9724118102952575,balanced,log,l1,,True,False,True,False,"(1, 1)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",1714,0.8507462686567164,0.9547738693467337,0.9195979899497487,0.9900497512437811,0.41841840744018555,0.352445125579834,0.034425430320568516,0.017637940948523723
688,4.422423958778381,3.1054091453552246,0.9025,0.9874371859296482,balanced,log,l1,,True,False,True,False,"(1, 2)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",1600,0.8656716417910447,0.9748743718592965,0.9396984924623115,1.0,1.4300991296768188,1.0853066444396973,0.037012962664924993,0.012562814070351758
689,8.381119012832642,4.533920884132385,0.92,1.0,balanced,log,l1,,True,False,True,False,"(1, 3)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",1454,0.8955223880597015,1.0,0.9447236180904522,1.0,2.476957321166992,1.505370020866394,0.024600307505765723,0.0
690,1.2126429080963135,1.1417843103408813,0.835,0.9974874371859297,balanced,log,l1,,True,False,False,True,"(1, 1)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1973,0.7014925373134329,0.9949748743718593,0.9698492462311558,1.0,0.4282224178314209,0.3779526948928833,0.1341766772189479,0.0025125628140703626
691,4.212650537490845,3.117251753807068,0.855,1.0,balanced,log,l1,,True,False,False,True,"(1, 2)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1872,0.835820895522388,1.0,0.8743718592964824,1.0,1.3221912384033203,1.0490056276321411,0.019275240942017692,0.0
692,9.21871030330658,4.697970151901245,0.835,1.0,balanced,log,l1,,True,False,False,True,"(1, 3)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1973,0.7562189054726368,1.0,0.914572864321608,1.0,3.1431103944778442,1.6321966648101807,0.079175989706057,0.0
693,1.425604224205017,1.1857035160064697,0.7975,0.8921848046201155,balanced,log,l1,,True,False,False,False,"(1, 1)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2109,0.6865671641791045,0.8291457286432161,0.9095477386934674,0.9552238805970149,0.4363824129104614,0.4402470588684082,0.11148889361988044,0.0630390759768994
694,4.797581791877747,3.2385424375534058,0.855,0.9575114377859446,balanced,log,l1,,True,False,False,False,"(1, 2)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1872,0.8109452736318408,0.9597989949748744,0.8994974874371859,0.9552238805970149,1.2067745923995972,1.025816798210144,0.04427555344787719,0.0022875571889297563
695,8.49397885799408,4.786838173866272,0.88,0.9825870646766169,balanced,log,l1,,True,False,False,False,"(1, 3)","{'tfidf__smooth_idf': True, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",1743,0.8507462686567164,1.0,0.9095477386934674,0.9651741293532339,2.1845303773880005,1.709145188331604,0.029400367506890786,0.01741293532338306
696,1.4450474977493286,1.4725576639175415,0.7575,1.0,balanced,log,l1,,False,True,True,True,"(1, 1)","{'tfidf__smooth_idf': False, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2199,0.582089552238806,1.0,0.9346733668341709,1.0,0.3423103094100952,0.7291983366012573,0.17628970363506827,0.0
697,4.353398323059082,3.1510932445526123,0.8425,1.0,balanced,log,l1,,False,True,True,True,"(1, 2)","{'tfidf__smooth_idf': False, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",1937,0.7164179104477612,1.0,0.9698492462311558,1.0,1.3356294631958008,1.115567922592163,0.12671408393594888,0.0
698,8.600361824035645,5.36841094493866,0.7575,1.0,balanced,log,l1,,False,True,True,True,"(1, 3)","{'tfidf__smooth_idf': False, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2199,0.5870646766169154,1.0,0.9296482412060302,1.0,2.7017648220062256,1.8731497526168823,0.17128964113389636,0.0
699,1.5345847606658936,1.3037331104278564,0.86,0.9975124378109452,balanced,log,l1,,False,True,True,False,"(1, 1)","{'tfidf__smooth_idf': False, 'tfidf__norm': None, 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",1854,0.7860696517412935,1.0,0.9346733668341709,0.9950248756218906,0.6562719345092773,0.3017251491546631,0.07430092876741447,0.002487562189054715
700,4.691003918647766,3.2396641969680786,0.76,0.9975124378109452,balanced,log,l1,,False,True,True,False,"(1, 2)","{'tfidf__smooth_idf': False, 'tfidf__norm': None, 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2192,0.6417910447761194,1.0,0.8793969849246231,0.9950248756218906,1.3369969129562378,1.1460269689559937,0.11880148502784435,0.002487562189054715
701,9.495613932609558,5.114490985870361,0.67,1.0,balanced,log,l1,,False,True,True,False,"(1, 3)","{'tfidf__smooth_idf': False, 'tfidf__norm': None, 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2319,0.5422885572139303,1.0,0.7989949748743719,1.0,2.429113268852234,1.8378167152404785,0.12835160440508267,0.0
